gene	symbol	pvalue	effectsize	signif
23229	ARHGEF9	0.000552773959025213	-2.30094977022622	TRUE
55922	NKRF	0.000554260861922909	-1.93441122347751	TRUE
7275	TUB	0.000561339087439264	-1.97406586015012	TRUE
4741	NEFM	0.000563465499851944	0.633353450206777	TRUE
3149	HMGB3	0.000563975738690621	-0.981509770262069	TRUE
8140	SLC7A5	0.000577262915310157	-1.71913244394711	TRUE
10763	NES	0.000578878715356135	-1.08233520033926	TRUE
9825	SPATA2	0.00060327745428904	-2.31290974110376	TRUE
152007	GLIPR2	0.000618781329976414	0.644730240034108	TRUE
6426	SRSF1	0.000652739231874648	-2.36354875519589	TRUE
83660	TLN2	0.00066065085735243	-2.37153020600384	TRUE
24148	PRPF6	0.000668901791903238	-1.9545843765771	TRUE
9495	AKAP5	0.000674656705385788	-1.16110734442486	TRUE
57465	TBC1D24	0.000676442618122395	-1.56381860551644	TRUE
114787	GPRIN1	0.000691089081290422	-1.40104496394478	FALSE
26515	TIMM10B	0.000712835470707851	-1.96784687384568	FALSE
27339	PRPF19	0.000716087842749892	-1.32499645457944	FALSE
23504	RIMBP2	0.000716482761549526	-2.14392059823715	FALSE
3241	HPCAL1	0.000720439309126229	-1.35251265193054	FALSE
9500	MAGED1	0.000722381945382638	-1.32981358500367	FALSE
3183	HNRNPC	0.000753184864089024	-2.21732245553234	FALSE
440279	UNC13C	0.000753268383016761	-1.56931526701098	FALSE
23362	PSD3	0.000760143606292968	-1.39047656960391	FALSE
2787	GNG5	0.000780456217599243	-0.886936269055405	FALSE
60484	HAPLN2	0.000783677766560534	0.368247335140477	FALSE
81608	FIP1L1	0.000784020999513595	-1.33274822931735	FALSE
343990	CRACDL	0.000796798698407934	-1.67715770454116	FALSE
5906	RAP1A	0.000799335461263955	0.984721990494853	FALSE
5437	POLR2H	0.000803526081902091	-2.01864221568989	FALSE
83640	RAMAC	0.000810348855572757	-1.11211582613919	FALSE
84219	WDR24	0.00081357786009812	-1.48085746201882	FALSE
23085	ERC1	0.000842078756547915	-2.13342062194185	FALSE
9844	ELMO1	0.000842108968438333	0.86438911954176	FALSE
7175	TPR	0.00084309801664562	-2.84713133161098	FALSE
23500	DAAM2	0.000850827886354889	0.903669302806363	FALSE
440026	TMEM41B	0.000854512180214216	-0.932613445699003	FALSE
5567	PRKACB	0.000877223222891242	-1.79128902870352	FALSE
23457	ABCB9	0.000898728953577455	1.00549036680671	FALSE
9228	DLGAP2	0.000910419745244104	-1.61469260214178	FALSE
79595	SAP130	0.000937051159498407	-1.46653672976754	FALSE
2047	EPHB1	0.000945735764200116	-1.28333293730051	FALSE
23353	SUN1	0.00095485060530457	-1.49608500175941	FALSE
9748	SLK	0.000961527127012777	-2.63611355018028	FALSE
11198	SUPT16H	0.000962219278692252	-1.83654032671394	FALSE
92906	HNRNPLL	0.000967362915689528	-2.22784683088765	FALSE
139818	DOCK11	0.000973245590483123	-1.07823918029803	FALSE
10493	VAT1	0.000978765704974483	1.25211142568394	FALSE
57406	ABHD6	0.000980273246054557	1.58788370103459	FALSE
55186	SLC25A36	0.000980404568142784	-1.22608497753715	FALSE
6629	SNRPB2	0.000986898769414879	-1.37151662621391	FALSE
26049	FAM169A	0.00100192519974218	-1.65692134034894	FALSE
6741	SSB	0.00101059221395277	-1.88018290152306	FALSE
23349	PHF24	0.00103589673751129	-1.83635659208576	FALSE
103	ADAR	0.00104048531671531	-1.81257571137042	FALSE
654429	LRTM2	0.00106223295139158	-1.29077944189149	FALSE
8927	BSN	0.00107446371281777	-1.76980668191007	FALSE
1994	ELAVL1	0.00108121671713312	-2.01860600842423	FALSE
9229	DLGAP1	0.00110987544585235	-1.99634671304064	FALSE
4642	MYO1D	0.00111481149382177	0.485987463391646	FALSE
126299	ZNF428	0.00111740803096268	-0.988366020198392	FALSE
81611	ANP32E	0.00112547611061429	-0.803569055228601	FALSE
84717	HDGFL2	0.00118923996906703	-1.64927566272375	FALSE
4832	NME3	0.0011954381136612	-2.05623500415675	FALSE
10253	SPRY2	0.00119957440395813	-1.04093114513587	FALSE
23168	RTF1	0.00120005995885008	-1.78903899261679	FALSE
80728	ARHGAP39	0.0012048218132815	-2.06197685603038	FALSE
388969	C2ORF68	0.00122544014124285	-1.48849791878569	FALSE
145773	FAM81A	0.00123012330052611	-1.3171068200747	FALSE
6725	SRMS	0.0012450020695477	-1.64670250873311	FALSE
947	CD34	0.00125439221216165	-0.878360230615105	FALSE
9221	NOLC1	0.00127624595775935	-1.05573095295411	FALSE
93380	MMGT1	0.00130095126866039	-1.42288198979739	FALSE
9852	EPM2AIP1	0.00130587681001548	-1.98940039941444	FALSE
79870	BAALC	0.00132966303579581	-1.33065882723824	FALSE
5930	RBBP6	0.00136871051876476	-1.23791450693898	FALSE
8683	SRSF9	0.00139261974632631	-1.31438194836631	FALSE
221981	THSD7A	0.00142613679687406	-1.20950534270742	FALSE
51602	NOP58	0.00145914812552196	-1.80713878680283	FALSE
23647	ARFIP2	0.00147037973965802	-2.38459434664194	FALSE
84525	HOPX	0.0014952789219585	-0.825708082886775	FALSE
123041	SLC24A4	0.00154145380103072	-1.01550350484095	FALSE
5585	PKN1	0.00155333009912965	-1.60048668613479	FALSE
1268	CNR1	0.00155934524045714	-1.32913052041442	FALSE
1539	CYLC2	0.00158241487333974	-1.41338523729009	FALSE
50804	MYEF2	0.00159528494485871	-1.66640872375119	FALSE
3956	LGALS1	0.00160100194946012	1.12950971685559	FALSE
11143	KAT7	0.00160318702348626	-1.21114345130373	FALSE
2936	GSR	0.00160434816462919	-1.88629059987831	FALSE
9651	PLCH2	0.0016488683513717	-0.995980016875235	FALSE
8825	LIN7A	0.00166209597683556	-1.927944095699	FALSE
29106	SCG3	0.00167113994752626	-1.16454281105907	FALSE
5420	PODXL	0.00168794965070126	-1.15316857712957	FALSE
57463	AMIGO1	0.00170183368425227	-1.68896256644214	FALSE
7520	XRCC5	0.00173573939553733	-2.00683762085704	FALSE
57658	CALCOCO1	0.00174562140112383	-1.88422639435448	FALSE
8411	EEA1	0.0017672609417657	-2.50904748190413	FALSE
140775	SMCR8	0.00176816217303447	-2.00337559025037	FALSE
6640	SNTA1	0.00176867808446947	-1.32918398559603	FALSE
1859	DYRK1A	0.00177412465458675	-2.53180042246715	FALSE
440563	HNRNPCL2	0.00178177256360182	-1.84561684737959	FALSE
1778	DYNC1H1	0.00181444221531616	3.13951016477631	FALSE
5876	RABGGTB	0.00184002712484416	1.68769441966722	FALSE
9261	MAPKAPK2	0.00184753713051999	-1.44929633291804	FALSE
5511	PPP1R8	0.00185037669416951	-1.21711894126652	FALSE
8499	PPFIA2	0.00189238152474035	-2.43705424273519	FALSE
58513	EPS15L1	0.00191128287108345	-2.96336992533352	FALSE
89970	RSPRY1	0.00195159042770038	-1.41874471777318	FALSE
201626	PDE12	0.00195578405834643	-2.58926487471295	FALSE
5195	PEX14	0.00195700657069854	-1.81214159799248	FALSE
25957	PNISR	0.0019628891260488	-1.21477405600053	FALSE
22999	RIMS1	0.00197038483304837	-1.9167674237235	FALSE
65084	TMEM135	0.00198194793577946	-1.11378953546581	FALSE
1798	DPAGT1	0.00198644565336544	-0.940851574333748	FALSE
192683	SCAMP5	0.00200276816512356	-1.6745647088026	FALSE
2495	FTH1	0.00200501300123089	0.639608864454395	FALSE
79882	ZC3H14	0.00201471900785875	-1.34854005731092	FALSE
118427	OLFM3	0.002029178883938	-1.2411936831459	FALSE
6730	SRP68	0.00204396852636229	-2.78964005934485	FALSE
643752	RAP1BL	0.0020692889207025	1.29098449412662	FALSE
2665	GDI2	0.00208401444526237	2.38676110025678	FALSE
2794	GNL1	0.00209845334930959	-3.31662841577612	FALSE
10290	SPEG	0.00211304416519969	-1.59672094616473	FALSE
55108	BSDC1	0.00211370518713753	-1.85157005719171	FALSE
64388	GREM2	0.00211569942535971	-0.745480459512723	FALSE
55738	ARFGAP1	0.00214765353144414	-1.93234322274025	FALSE
22885	ABLIM3	0.00216073071171736	-1.66278753730518	FALSE
60598	KCNK15	0.0021842827486943	-1.99315894200562	FALSE
5243	ABCB1	0.00219926063428334	-1.14780516734032	FALSE
256949	KANK3	0.0022114181721931	-1.2752380629935	FALSE
23654	PLXNB2	0.00221456814006313	-1.61195286672265	FALSE
259217	HSPA12A	0.00226023311537444	2.13568696619632	FALSE
11322	TMC6	0.00226715358950459	0.722223072536747	FALSE
22902	RUFY3	0.00229051395889568	2.61328056248749	FALSE
54566	EPB41L4B	0.00229938715283276	-1.2997841208338	FALSE
9939	RBM8A	0.00230021028019827	-1.91311801503037	FALSE
4282	MIF	0.00230571681274991	1.1386751328568	FALSE
83700	JAM3	0.00234272388445985	0.582031580131595	FALSE
3550	IK	0.00238242915952184	-1.43219114983092	FALSE
11113	CIT	0.00239749604400185	-1.53958181082527	FALSE
3735	KARS1	0.00241762185120588	-2.37301604013665	FALSE
7047	TGM4	0.00243003389830739	-0.445189227279185	FALSE
7077	TIMP2	0.00245166814606559	-1.02238518051204	FALSE
23228	PLCL2	0.00245386031699806	-1.90184124575352	FALSE
116362	RBP7	0.00246356104722039	0.545679272781506	FALSE
440073	IQSEC3	0.00246546105637515	-1.68724502935169	FALSE
23365	ARHGEF12	0.00246588072129222	-2.61132880276467	FALSE
84316	NAA38	0.00246981863519656	-1.48310800918616	FALSE
220965	FAM13C	0.00247181832311992	-1.5811913396658	FALSE
7111	TMOD1	0.00253023914615985	-1.72406564449557	FALSE
22924	MAPRE3	0.0025364668906892	-1.66591531238442	FALSE
9128	PRPF4	0.00255366196488727	-1.83522907088818	FALSE
2512	FTL	0.00256239762306466	0.465732216629396	FALSE
5780	PTPN9	0.00256312440371182	-1.54231189293706	FALSE
4336	MOBP	0.00257128839845605	0.332196178262478	FALSE
2597	GAPDH	0.00261189540302566	1.52843626554612	FALSE
22921	MSRB2	0.00264754009562972	-1.51501369120855	FALSE
1810	DR1	0.00267051338157234	-1.24762925792349	FALSE
7259	TSPYL1	0.00267071111654253	-0.70624745890719	FALSE
51322	WAC	0.00267774621070381	-1.21995366316818	FALSE
2902	GRIN1	0.00269300855992284	-1.88090803229996	FALSE
26037	SIPA1L1	0.0027420297527735	-1.47073852060911	FALSE
23271	CAMSAP2	0.00279548866843133	-2.28465162403921	FALSE
51361	HOOK1	0.00282749569013482	-1.60244036184615	FALSE
158399	ZNF483	0.00283994950765336	-1.14892325169329	FALSE
4099	MAG	0.00285625545057337	0.399127756794271	FALSE
84687	PPP1R9B	0.00287321561316779	-1.65470108031666	FALSE
11051	NUDT21	0.00288048110321989	-1.64141425577434	FALSE
11338	U2AF2	0.00288205240547069	-2.01901418079171	FALSE
51163	DBR1	0.00288493166628111	-1.02790226328464	FALSE
5814	PURB	0.00289502444436141	-1.65596972583738	FALSE
11052	CPSF6	0.00290906420918749	1.1415117683088	FALSE
203111	ERICH5	0.00291701757256372	-0.866260424033274	FALSE
23262	PPIP5K2	0.00292837240325627	-1.45918457417807	FALSE
9759	HDAC4	0.00294546632206059	-1.42062340218058	FALSE
10010	TANK	0.00294729779487682	-1.0219807820145	FALSE
93145	OLFM2	0.0029617929752255	-1.30007608751363	FALSE
50618	ITSN2	0.0029676871101981	-2.17474535497161	FALSE
778	CACNA1F	0.00298628289617127	0.530210669504096	FALSE
9129	PRPF3	0.00306339479603266	-1.31570233254087	FALSE
10238	DCAF7	0.00306533054749362	-2.47461235291327	FALSE
79718	TBL1XR1	0.00308333441069465	-1.89913563179776	FALSE
5630	PRPH	0.00309818454372763	-0.188034737285087	FALSE
5496	PPM1G	0.00309820405921651	-0.657786412936475	FALSE
11341	SCRG1	0.00310671199238754	-0.598653364645812	FALSE
79594	MUL1	0.00311324445785614	-1.48927190693534	FALSE
4744	NEFH	0.00311884814154314	0.451258629377197	FALSE
8289	ARID1A	0.0031421088028791	-1.37126611802137	FALSE
196513	DCP1B	0.00315591479742438	-1.0935283901414	FALSE
25940	FAM98A	0.00315609419648702	1.23306133220184	FALSE
54749	EPDR1	0.00317862274965179	0.834210815382871	FALSE
23368	PPP1R13B	0.00320259159351484	-1.75938636077024	FALSE
5244	ABCB4	0.00321487850803238	-0.936516192036092	FALSE
64398	PALS1	0.00322929123059426	-2.27429739482538	FALSE
5908	RAP1B	0.0032450243470369	1.5175618625697	FALSE
23394	ADNP	0.00325989591881582	-1.28065820313525	FALSE
147407	SLC25A52	0.00327079929062694	-1.1701280636352	FALSE
54994	GID8	0.00328863749287552	-2.16871481222432	FALSE
388753	COA6	0.00329617314539788	-1.10122084796908	FALSE
4155	MBP	0.00332547674870523	0.286272649336915	FALSE
5010	CLDN11	0.00332738845459378	0.297069163447621	FALSE
311	ANXA11	0.00334730950933145	1.11240959914621	FALSE
63027	SLC22A23	0.00343448052351052	-1.77830143282651	FALSE
3382	ICA1	0.00343513715105568	-2.19592712009627	FALSE
6432	SRSF7	0.00344763229427842	-1.77564285318217	FALSE
90362	FAM110B	0.00345001238600603	-0.907059351668286	FALSE
83641	FAM107B	0.00345317838612556	0.519721201795337	FALSE
3159	HMGA1	0.00348239834965915	-1.28691091720292	FALSE
5903	RANBP2	0.00348372631651012	-2.61939382875384	FALSE
1607	DGKB	0.00348938309437297	-0.972552178431799	FALSE
207	AKT1	0.00350483155452275	-1.90483109637144	FALSE
11069	RAPGEF4	0.0035225558921151	-1.85815775182802	FALSE
122011	CSNK1A1L	0.00353798600713275	1.31537988073934	FALSE
5662	PSD	0.00354120013310203	-1.32152784406212	FALSE
3954	LETM1	0.00364350155074881	-1.54971464777694	FALSE
4643	MYO1E	0.00364698391474356	0.730440069817856	FALSE
1854	DUT	0.00368068889550394	-1.34679767372851	FALSE
7469	NELFA	0.00369968321703854	-0.994981050959179	FALSE
137886	UBXN2B	0.00370329257990007	-1.36302862295454	FALSE
9465	AKAP7	0.00372329565355311	-1.14398768491409	FALSE
79726	WDR59	0.00374193638431263	-1.24691618562735	FALSE
3737	KCNA2	0.00375958880118212	1.0947379415774	FALSE
6742	SSBP1	0.0037736030631051	-1.43566197519542	FALSE
8573	CASK	0.00378678237242953	-2.48615568537086	FALSE
10681	GNB5	0.0037912472994156	-1.94201439464533	FALSE
27	ABL2	0.00382673864853652	-1.62662578510556	FALSE
165721	DNAJB8	0.00384744089926683	-1.19414454327432	FALSE
8723	SNX4	0.00387837748749683	-2.01804261796385	FALSE
6627	SNRPA1	0.00397098516168853	-1.64366449648669	FALSE
23051	ZHX3	0.00400955640792509	-1.20723201911786	FALSE
80017	DGLUCY	0.00402171078494654	-0.204250517512049	FALSE
29966	STRN3	0.00406689895426551	-2.51937411727298	FALSE
91768	CABLES1	0.00408032739399531	-1.4897517176942	FALSE
79791	FBXO31	0.00417063224264869	-1.23838576523864	FALSE
84450	ZNF512	0.00421946267425162	-1.39515103813907	FALSE
58473	PLEKHB1	0.00430075207852739	0.491434708225553	FALSE
3265	HRAS	0.00430481415558884	1.83092181883345	FALSE
23523	CABIN1	0.00432353317525989	-1.19712663824668	FALSE
2647	BLOC1S1	0.00438344614844737	1.50853470772089	FALSE
10509	SEMA4B	0.0043861258739481	-0.967376258127228	FALSE
3476	IGBP1	0.00439573537398378	-2.26296760988696	FALSE
8237	USP11	0.00440647439201185	-1.16022736926711	FALSE
1387	CREBBP	0.00442627126783156	-1.22837733388705	FALSE
7019	TFAM	0.00445619258427594	-1.48756168166792	FALSE
92140	MTDH	0.00448278772656382	-1.32811241963274	FALSE
956	ENTPD3	0.00448686598352958	-1.10715326904167	FALSE
389114	ZNF662	0.00450689693448262	-1.06566603208628	FALSE
5691	PSMB3	0.0045409489278625	1.19856854215451	FALSE
9209	LRRFIP2	0.00455255858011425	-2.10693599929855	FALSE
5525	PPP2R5A	0.00456087319759205	-1.75699589338511	FALSE
8872	CDC123	0.0045802924534036	-1.09869776342436	FALSE
25932	CLIC4	0.00460930067355268	0.588886812913894	FALSE
91074	ANKRD30A	0.00462753016708841	-1.17442944622671	FALSE
79414	LRFN3	0.00462766196273783	-1.32419546273576	FALSE
443	ASPA	0.00463001226020866	0.472771977065573	FALSE
4928	NUP98	0.00469036257849612	-1.95555218984048	FALSE
1622	DBI	0.00471145680024256	0.840500973148392	FALSE
246269	AFG1L	0.00473882336578242	-1.34670855751239	FALSE
9774	BCLAF1	0.00474459039005681	-1.29852617409058	FALSE
1769	DNAH8	0.00475410952658802	-1.11142118123283	FALSE
8761	PABPC4	0.00475659801498057	-1.69159761141574	FALSE
140809	SRXN1	0.00477300650589626	-0.818733766440763	FALSE
1478	CSTF2	0.00478914108512037	-1.05037404674858	FALSE
118812	MORN4	0.00480450706036315	-1.17694237379526	FALSE
275	AMT	0.00481301579607925	-1.10909800676985	FALSE
54890	ALKBH5	0.00484663524104017	-1.16266749743695	FALSE
388336	SHISA6	0.00484793668923351	-0.865213962200476	FALSE
760	CA2	0.00488291297010134	0.639177868502629	FALSE
22913	RALY	0.00495166698452745	-1.35801557960277	FALSE
23020	SNRNP200	0.00497361219593161	-2.16368650070127	FALSE
4660	PPP1R12B	0.00498403155517985	-1.41152419030389	FALSE
5413	SEPTIN5	0.00499515977378501	-1.41584752764149	FALSE
204474	PDILT	0.00501769920683531	0.578262759878139	FALSE
127829	ARL8A	0.00503061903823326	1.24742576092944	FALSE
7919	DDX39B	0.00510888558781175	-2.16620569263585	FALSE
84253	GARNL3	0.00511832334917655	-1.2823679963488	FALSE
9758	FRMPD4	0.00516178423646797	-1.56472703370769	FALSE
3191	HNRNPL	0.00519473247667199	-1.73457328328306	FALSE
285175	UNC80	0.00520277984326272	-1.32090045221213	FALSE
4815	NINJ2	0.005242705752261	0.473890222543431	FALSE
10283	CWC27	0.00525205191202335	-1.08556527916443	FALSE
7112	TMPO	0.00536698057283391	-0.957145284457202	FALSE
201161	CENPV	0.00541580110156697	-1.11650113272933	FALSE
92014	SLC25A51	0.00542060334225076	-1.24539965130293	FALSE
58527	ABRACL	0.00542294968432837	0.556515089848015	FALSE
57586	SYT13	0.00544295938234845	-1.10798623321275	FALSE
56704	JPH1	0.00546524936959687	-1.44024666910477	FALSE
1477	CSTF1	0.00547009064707573	-1.50694851527871	FALSE
389813	AJM1	0.00548110778803929	-1.75215230334092	FALSE
84305	PYM1	0.00549407895537959	-1.38388942118294	FALSE
10939	AFG3L2	0.0055009448614945	-1.59070503664925	FALSE
54927	CHCHD3	0.00554252493135259	-1.81843539986875	FALSE
129049	SGSM1	0.00555155536504489	-1.32376010873016	FALSE
10946	SF3A3	0.00557194082098242	-1.73041376833044	FALSE
22895	RPH3A	0.00558581190724608	-0.947269987685684	FALSE
29993	PACSIN1	0.00559623290041174	-1.42002784084282	FALSE
6117	RPA1	0.00559869750263874	-1.9157122560116	FALSE
5738	PTGFRN	0.00560542251510079	-1.26389729921679	FALSE
10473	HMGN4	0.00561116387801419	-0.609712341266186	FALSE
25758	KIAA1549L	0.00569467371824452	-1.25005927748644	FALSE
4983	OPHN1	0.00572790758413864	-1.93547114473673	FALSE
2903	GRIN2A	0.00581252982287336	-1.56079832932006	FALSE
90806	ANGEL2	0.00581441127208153	-1.43074817384691	FALSE
163859	SDE2	0.00584291500635662	-0.619653250869018	FALSE
23451	SF3B1	0.00584527883023879	-2.16899771093486	FALSE
2958	GTF2A2	0.00588097008364699	-1.28275404485849	FALSE
159195	USP54	0.00589170672252127	0.733798482996418	FALSE
56936	CCDC177	0.00590708180535369	-1.34368461121438	FALSE
3155	HMGCL	0.0059166485382845	-1.48342397332812	FALSE
9378	NRXN1	0.00592284933856701	-1.07744726858423	FALSE
9240	PNMA1	0.00594634593957712	-0.84210559099359	FALSE
221937	FOXK1	0.00596275405609187	-1.29104885060132	FALSE
55177	RMDN3	0.00599977667753393	-1.57402322396347	FALSE
26276	VPS33B	0.00602725526614928	-2.00314213401882	FALSE
5201	PFDN1	0.00603574080991189	-1.23784040985228	FALSE
10154	PLXNC1	0.00603720787140264	-0.973417366507898	FALSE
8932	MBD2	0.00603838620816526	-1.17799643620069	FALSE
114569	MAL2	0.00607494830737417	-0.765588846727913	FALSE
8021	NUP214	0.00611639032720641	-1.80588607020933	FALSE
8831	SYNGAP1	0.00614319395930139	-1.36352294051976	FALSE
84448	ABLIM2	0.00614885810803447	-1.56219481284293	FALSE
5375	PMP2	0.00616256411671543	0.272543580384878	FALSE
102	ADAM10	0.00617030552977274	0.738817321431318	FALSE
6568	SLC17A1	0.00617118994724408	-0.657077049271152	FALSE
10050	SLC17A4	0.00617118994724408	-0.657077049271152	FALSE
10246	SLC17A2	0.00617118994724408	-0.657077049271152	FALSE
1763	DNA2	0.00617213873180461	-1.50599696606877	FALSE
9972	NUP153	0.00619974304566336	-0.914983756643349	FALSE
1716	DGUOK	0.00620103352100654	-0.942588560042968	FALSE
9392	TGFBRAP1	0.00620566091367608	-2.23151981649846	FALSE
7248	TSC1	0.00621703622788177	-2.06141869587397	FALSE
57282	SLC4A10	0.00626553654696847	-0.65477903349552	FALSE
84988	PPP1R16A	0.00629063411142624	-1.14439115916633	FALSE
3033	HADH	0.00635689784905571	-1.25252171799178	FALSE
22794	CASC3	0.0063679128047009	-1.30629945662989	FALSE
23185	LARP4B	0.00639277768545917	-1.08336918896936	FALSE
56943	ENY2	0.00643556516737855	-1.13996907137696	FALSE
387082	SUMO4	0.00653644693257285	-1.32430890934387	FALSE
6605	SMARCE1	0.00656267601419352	-1.6484732329699	FALSE
27316	RBMX	0.00656398299505771	-0.843009552769231	FALSE
