gene	symbol	pvalue	effectsize	signif
8867	SYNJ1	0.0135600890145687	-0.221660227348173	TRUE
80331	DNAJC5	0.0137458006838037	0.737036316095288	TRUE
201294	UNC13D	0.0141510368316409	1.47657824002559	TRUE
4747	NEFL	0.0153657639777533	0.397789940150195	TRUE
55748	CNDP2	0.0160340154144622	0.641756232104538	TRUE
11151	CORO1A	0.0160340154144622	-0.316990007338479	TRUE
23770	FKBP8	0.0163728102833305	-0.381848041426539	TRUE
10856	RUVBL2	0.0164251831035483	-0.264479219926045	TRUE
57180	ACTR3B	0.0176886718959175	-0.358620943649409	TRUE
9732	DOCK4	0.0181479929542948	-0.942743703530207	TRUE
2744	GLS	0.0186123570041844	0.36262749394076	TRUE
5718	PSMD12	0.0186571451621391	-0.238992181520701	TRUE
10527	IPO7	0.0186571451621391	1.95159454090704	TRUE
10632	ATP5MG	0.0186971657952455	-0.401020190320107	TRUE
10525	HYOU1	0.0190964814093524	-0.282251162957426	TRUE
203	AK1	0.0195773416878447	0.368221802113385	TRUE
7175	TPR	0.0195773416878447	-0.2542781194919	TRUE
3897	L1CAM	0.0200498050391245	0.351123854732225	TRUE
23530	NNT	0.0200498050391245	-0.287334379506546	TRUE
6228	RPS23	0.0200498050391245	-1.01972336838681	TRUE
3304	HSPA1B	0.0201328069344953	0.444914060278351	TRUE
6515	SLC2A3	0.0201328069344953	-0.406051025152342	TRUE
2521	FUS	0.0201328069344953	-0.817869225865389	TRUE
9782	MATR3	0.0218302689201906	-0.61531682556327	TRUE
9868	TOMM70	0.0219374991613993	-0.19326532263786	TRUE
529	ATP6V1E1	0.0221150440739455	0.400375959889348	TRUE
3308	HSPA4	0.0231759430509653	-0.213620522464347	TRUE
5567	PRKACB	0.0239565954663105	-0.561740359313417	TRUE
3021	H3-3B	0.0242995709789915	-0.546574467976793	TRUE
6529	SLC6A1	0.0246729606179157	-0.606581061382511	TRUE
8604	SLC25A12	0.0256716898389058	-0.254940827195299	TRUE
81790	RNF170	0.0256716898389058	-0.371918406728217	TRUE
254948	RPL9P8	0.0264561297730805	-0.472587018019239	TRUE
815	CAMK2A	0.0269111294004335	-0.763075335292029	TRUE
6122	RPL3	0.0269111294004335	-0.517764992895024	TRUE
1173	AP2M1	0.0272505630729486	-0.233674877166066	TRUE
6730	SRP68	0.0280016975468615	-0.433055084755947	TRUE
54472	TOLLIP	0.0284559265592321	0.933315094691371	TRUE
2596	GAP43	0.0284559265592321	0.316729662421758	TRUE
29927	SEC61A1	0.028667787244782	-0.577947278238399	TRUE
351	APP	0.0287243620085153	0.641193308948909	TRUE
6201	RPS7	0.0320841268054133	-0.297725903262036	TRUE
3608	ILF2	0.0320841268054133	-0.367733812349883	TRUE
23362	PSD3	0.0321307223262428	0.510472935818383	TRUE
25824	PRDX5	0.0325191300286224	0.46796841892263	TRUE
5870	RAB6A	0.0325191300286224	0.267061205766702	TRUE
1454	CSNK1E	0.0325191300286224	0.558396237938444	TRUE
7812	CSDE1	0.0325191300286224	-0.255522581727972	TRUE
6124	RPL4	0.0325191300286224	-0.377426308866764	TRUE
51440	HPCAL4	0.0327629549341188	0.624568347112766	TRUE
375	ARF1	0.0329143264945948	0.453971352034821	TRUE
5119	CHMP1A	0.033691585838041	0.74388336708591	TRUE
9805	SCRN1	0.033691585838041	0.529613195126003	TRUE
4978	OPCML	0.0337936738737844	0.60830177224729	TRUE
51495	HACD3	0.0340329323348841	-0.274989881185265	TRUE
5348	FXYD1	0.0347164386615481	0.558996539560526	TRUE
23467	NPTXR	0.0365272776054335	0.39904219883906	TRUE
7086	TKT	0.0371086135793344	0.459340164572517	TRUE
56926	NCLN	0.0371086135793344	-0.335090137913556	TRUE
5284	PIGR	0.0380189534399602	0.538736748773432	TRUE
7841	MOGS	0.0386838429653575	-0.357255726721908	TRUE
526	ATP6V1B2	0.0396313618218671	0.284163900031251	TRUE
5575	PRKAR1B	0.0396313618218671	-0.301748443055804	TRUE
3609	ILF3	0.0396313618218671	-0.400563248669856	TRUE
6456	SH3GL2	0.0402348506239924	0.30165570907661	TRUE
3418	IDH2	0.0402348506239924	0.329701331308756	TRUE
8079	MLF2	0.0403853291741774	0.408729218151583	TRUE
85358	SHANK3	0.0403931372308756	0.259780843882968	TRUE
1410	CRYAB	0.041129623815763	0.576717429039867	TRUE
10910	SUGT1	0.0427939587714602	0.216047607673168	TRUE
6836	SURF4	0.0453821363448436	-0.472265800098955	TRUE
55752	SEPTIN11	0.0454195031520307	0.274331105151816	TRUE
2180	ACSL1	0.0455538910006763	-0.655165556801154	TRUE
10659	CELF2	0.0457473320608649	-0.483229241321656	TRUE
23786	BCL2L13	0.0470499312637776	1.15931217323875	TRUE
2776	GNAQ	0.0485884026011211	-0.315688122766366	TRUE
51560	RAB6B	0.0485884026011211	0.298869415769518	TRUE
1615	DARS1	0.0485884026011211	-0.185434145879913	TRUE
101060301	HNRNPCL4	0.0486763151923605	-0.885393305007186	TRUE
10397	NDRG1	0.0487692379985892	-0.336862212815506	TRUE
5594	MAPK1	0.0487958360528839	0.293408000033421	TRUE
138046	RALYL	0.0487958360528839	-0.336984718751551	TRUE
3708	ITPR1	0.0523835105226722	-0.311079221106524	FALSE
6950	TCP1	0.0526225952796697	-0.148437422152829	FALSE
7150	TOP1	0.0528378811053606	-0.749763411035796	FALSE
6135	RPL11	0.0528378811053606	-0.571578513302353	FALSE
5917	RARS1	0.0528378811053606	-0.338400460689194	FALSE
5706	PSMC6	0.0530300905082257	-0.19245116239709	FALSE
8402	SLC25A11	0.0539347510226844	-0.345947660029231	FALSE
10492	SYNCRIP	0.0558441378884683	-0.382133204724444	FALSE
6202	RPS8	0.0562232387469258	-0.275787436148888	FALSE
55161	TMEM33	0.0562232387469258	-0.512686429385016	FALSE
25927	CNRIP1	0.0565831323824392	0.693153661951311	FALSE
308	ANXA5	0.057863467880366	0.37757183102485	FALSE
6224	RPS20	0.0584502263126629	-0.453494833196566	FALSE
4741	NEFM	0.0586722050479563	0.361702891533463	FALSE
23603	CORO1C	0.0592927620725527	-0.359504276171665	FALSE
10439	OLFM1	0.0592927620725527	0.679102869969332	FALSE
54946	SLC41A3	0.0592927620725527	0.654115255891589	FALSE
7337	UBE3A	0.059461790192307	-0.80814871334197	FALSE
6853	SYN1	0.0624799941442161	0.458105681963565	FALSE
2011	MARK2	0.0632898394201836	-0.262957903039892	FALSE
2934	GSN	0.063739820763186	0.436586085048872	FALSE
1434	CSE1L	0.0646788537664104	-0.236734609177874	FALSE
24141	LAMP5	0.0656497663588984	0.40631206704089	FALSE
23647	ARFIP2	0.0667499134509727	0.524082927588852	FALSE
4045	LSAMP	0.0673590459565858	0.352048729738564	FALSE
6147	RPL23A	0.0682671955387591	-0.871123789517589	FALSE
2734	GLG1	0.0719771062722234	-0.277058360734582	FALSE
22866	CNKSR2	0.074106817609348	-0.242980696096581	FALSE
5518	PPP2R1A	0.0762176436974133	-0.213913752376007	FALSE
8775	NAPA	0.077212963181279	-0.163942864238822	FALSE
10528	NOP56	0.0775084990479176	-0.322520182704574	FALSE
6128	RPL6	0.0776309259685277	-0.362935378677136	FALSE
84254	CAMKK1	0.0777215933952555	0.897061908173852	FALSE
5730	PTGDS	0.0779939942099713	0.788760137637748	FALSE
10808	HSPH1	0.0779939942099713	-0.170856184405235	FALSE
7532	YWHAG	0.0779939942099713	-0.316163524274999	FALSE
4869	NPM1	0.0779939942099713	-0.255405486528264	FALSE
5714	PSMD8	0.0794279166423015	-0.284370799767444	FALSE
79966	SCD5	0.0794279166423015	-0.610918116129286	FALSE
1742	DLG4	0.0823028519670607	0.421004011635488	FALSE
643246	MAP1LC3B2	0.0827406527321402	0.544526516835433	FALSE
6616	SNAP25	0.0827406527321402	0.396303283773013	FALSE
51602	NOP58	0.0830175984191993	-0.365402062136845	FALSE
26528	DAZAP1	0.0851712920690494	0.681253955870653	FALSE
84293	PRXL2A	0.0901992512823675	-0.449003508155963	FALSE
26580	BSCL2	0.0903601889350898	-0.373315080544128	FALSE
1655	DDX5	0.090437778203214	-0.212873880022952	FALSE
56853	CELF4	0.0908526665408672	-0.388784878687637	FALSE
83992	CTTNBP2	0.0913994235013042	-0.52462456592617	FALSE
348	APOE	0.0942871059200571	0.433095749614156	FALSE
257194	NEGR1	0.0971195741552673	0.50475774941648	FALSE
5300	PIN1	0.0973618618499929	0.261327642046106	FALSE
10540	DCTN2	0.102456730724198	0.221093513827886	FALSE
5213	PFKM	0.105360444734269	-0.191548771557929	FALSE
5034	P4HB	0.105514373733179	-0.244118163169357	FALSE
2166	FAAH	0.105514373733179	-1.29483128791488	FALSE
29934	SNX12	0.105654127400741	0.259259548374559	FALSE
9829	DNAJC6	0.106495951634472	0.231669812180921	FALSE
259217	HSPA12A	0.108183116833786	-0.315906940417102	FALSE
23176	SEPTIN8	0.109158302543881	0.194773829635811	FALSE
140885	SIRPA	0.109158302543881	0.325520252732341	FALSE
5581	PRKCE	0.109158302543881	-0.260908964750658	FALSE
9445	ITM2B	0.109229708630905	-0.512367602009584	FALSE
5573	PRKAR1A	0.109730535269712	-0.199743260578902	FALSE
92906	HNRNPLL	0.109730535269712	-0.320339029360592	FALSE
1728	NQO1	0.11232071751029	0.870089892373506	FALSE
56255	TMX4	0.11232071751029	-0.314281931781827	FALSE
23196	FAM120A	0.112393732548866	-0.258263844398887	FALSE
1209	CLPTM1	0.112881159509227	-0.360908373513171	FALSE
1778	DYNC1H1	0.114910708109691	-0.242104209576666	FALSE
5976	UPF1	0.116945040592495	-0.201989759656258	FALSE
166614	DCLK2	0.119245772987886	-0.242849171494937	FALSE
9147	NEMF	0.119245772987886	-0.459612264842163	FALSE
7466	WFS1	0.119440865944064	-0.468501242240808	FALSE
9118	INA	0.120475690471919	0.287646340655857	FALSE
8943	AP3D1	0.121032279802572	-0.218512451818831	FALSE
10054	UBA2	0.126565024649033	-0.295979817900689	FALSE
55690	PACS1	0.126565024649033	0.992430487801862	FALSE
2562	GABRB3	0.126999283241829	-0.547173955013194	FALSE
6000	RGS7	0.127585492632197	-0.244139078468304	FALSE
1400	CRMP1	0.127585492632197	0.208362578788175	FALSE
9761	MLEC	0.127585492632197	-0.239269661747242	FALSE
5719	PSMD13	0.128344719017244	-0.248865961897002	FALSE
84892	POMGNT2	0.136194206053136	-0.23714345914206	FALSE
231	AKR1B1	0.136478860323463	0.499105655805873	FALSE
8976	WASL	0.136478860323463	-0.353005967582676	FALSE
5510	PPP1R7	0.137178263488646	0.475414914743939	FALSE
5361	PLXNA1	0.137178263488646	-0.236455727529604	FALSE
4140	MARK3	0.142602233866062	-1.0009299909922	FALSE
25813	SAMM50	0.145786534576127	-0.240706890618512	FALSE
10658	CELF1	0.146193656328556	-0.310095633733102	FALSE
10618	TGOLN2	0.146637733497002	-0.2902293337992	FALSE
8724	SNX3	0.148074889892405	0.301556765311059	FALSE
5705	PSMC5	0.148303048390533	-0.178386913740173	FALSE
55605	KIF21A	0.150076225957193	-0.204845178280484	FALSE
55832	CAND1	0.150524819923526	-0.561445831247977	FALSE
6804	STX1A	0.150638652821204	0.237854978177775	FALSE
1808	DPYSL2	0.153165257029243	0.415819547723311	FALSE
400	ARL1	0.153165257029243	-0.320788237542095	FALSE
81553	CYRIA	0.15454918523663	-0.1917502112844	FALSE
51534	VTA1	0.155561678927623	0.224684116474095	FALSE
10094	ARPC3	0.155561678927623	-0.278196823234531	FALSE
8065	CUL5	0.156069160264988	-0.265086826080112	FALSE
6428	SRSF3	0.156069160264988	-0.470497610027039	FALSE
9804	TOMM20	0.160143132696836	-0.322667410131671	FALSE
3208	HPCA	0.163440209083346	0.431708295200132	FALSE
26232	FBXO2	0.163440209083346	0.260441470972983	FALSE
3122	HLA-DRA	0.164629131628442	-0.58147841222346	FALSE
4644	MYO5A	0.168247256141869	-0.229277793535794	FALSE
476	ATP1A1	0.169153257771385	-0.320484962974793	FALSE
9922	IQSEC1	0.171233785393635	-0.218989059721575	FALSE
6136	RPL12	0.174202593061259	-0.242465991647555	FALSE
8120	AP3B2	0.174202593061259	-0.144274731676966	FALSE
427	ASAH1	0.174403932407574	0.339955698010383	FALSE
6712	SPTBN2	0.176664438551171	-0.254954706101873	FALSE
63827	BCAN	0.179620586922137	0.321475633163853	FALSE
5901	RAN	0.18474101937613	0.571286648267817	FALSE
6155	RPL27	0.185179501413522	-0.365093986741221	FALSE
140707	BRI3BP	0.185397084296042	-0.327082856043517	FALSE
5007	OSBP	0.195054806656577	-1.09166535358101	FALSE
9524	TECR	0.195370235069626	-0.371936184718588	FALSE
84570	COL25A1	0.198685609008761	0.641841096073346	FALSE
6786	STIM1	0.198685609008761	0.563461407524494	FALSE
84681	HINT2	0.2017839136882	-0.9851356916477	FALSE
57459	GATAD2B	0.201925621936015	0.697110727001512	FALSE
6888	TALDO1	0.203963445086092	0.198736739627072	FALSE
56886	UGGT1	0.203963445086092	-0.204909380114272	FALSE
22884	WDR37	0.206086828595689	-0.302918302637103	FALSE
6157	RPL27A	0.206086828595689	-0.498032930429165	FALSE
11160	ERLIN2	0.206086828595689	-0.234459343506276	FALSE
4522	MTHFD1	0.206086828595689	-0.204714971301205	FALSE
966	CD59	0.206475460165377	0.502090728791596	FALSE
10949	HNRNPA0	0.206836921500375	-0.34726592981642	FALSE
57282	SLC4A10	0.207526655311285	-0.256730465828301	FALSE
57552	NCEH1	0.210954709146599	-0.2585021778069	FALSE
5954	RCN1	0.211452963923507	0.316442179157137	FALSE
9456	HOMER1	0.211784045011062	-0.764260070904073	FALSE
9554	SEC22B	0.211784045011062	-0.192731708055555	FALSE
26049	FAM169A	0.212460465777561	-0.787815994456172	FALSE
3419	IDH3A	0.213095905028689	0.382325772458624	FALSE
56925	LXN	0.219531569856383	0.883029960752783	FALSE
6231	RPS26	0.219607576350365	-0.496199670632147	FALSE
25977	NECAP1	0.219607576350365	0.444107082240382	FALSE
6194	RPS6	0.219607576350365	-0.309326163555652	FALSE
491	ATP2B2	0.219607576350365	-0.331763732780835	FALSE
6143	RPL19	0.22163103189696	-0.440465489714695	FALSE
3797	KIF3C	0.222439924648585	-0.176571438737366	FALSE
2820	GPD2	0.222439924648585	-0.817189982559785	FALSE
6653	SORL1	0.2236507287695	-0.301871870265579	FALSE
5050	PAFAH1B3	0.227288000989204	0.364916807962985	FALSE
79143	MBOAT7	0.236146967593133	-0.260261623290556	FALSE
1345	COX6C	0.236971882379607	-0.371618381364247	FALSE
5048	PAFAH1B1	0.239249161757346	0.324821060825062	FALSE
6169	RPL38	0.240438237812755	-0.345716114046353	FALSE
205	AK4	0.241351286129523	0.179751749187495	FALSE
2917	GRM7	0.241351286129523	-2.38816677486423	FALSE
9615	GDA	0.241351286129523	-0.544968952892577	FALSE
10432	RBM14	0.24744202389593	-0.370432955076812	FALSE
29968	PSAT1	0.24867143875403	0.17730738996716	FALSE
4719	NDUFS1	0.24867143875403	-0.106473041381514	FALSE
3895	KTN1	0.248746304815646	0.369494888958913	FALSE
1152	CKB	0.263046256752056	0.390672667848612	FALSE
65992	DDRGK1	0.267308523788904	0.494915752869937	FALSE
5579	PRKCB	0.268354957011557	-0.199254782132353	FALSE
1284	COL4A2	0.268354957011557	-0.363190145652569	FALSE
6137	RPL13	0.274768365041909	-0.229438091986749	FALSE
58513	EPS15L1	0.275419628770042	0.270516292283434	FALSE
9352	TXNL1	0.277022472435783	0.490325976636904	FALSE
10636	RGS14	0.278857942965867	-1.10639538166	FALSE
51119	SBDS	0.288465199427205	0.294719037413587	FALSE
7296	TXNRD1	0.288465199427205	-0.402037157861658	FALSE
54769	DIRAS2	0.288465199427205	-0.199855329476846	FALSE
7417	VDAC2	0.288465199427205	-0.311226589558665	FALSE
829	CAPZA1	0.29249068385063	0.536586569427653	FALSE
5910	RAP1GDS1	0.297532371646575	-0.188855643681229	FALSE
2873	GPS1	0.298866814067953	-0.200008717978794	FALSE
448834	KPRP	0.298866814067953	0.973006018126602	FALSE
23576	DDAH1	0.299426251078946	0.201929359326985	FALSE
1827	RCAN1	0.299426251078946	0.329205949056698	FALSE
64787	EPS8L2	0.299547952598196	0.439800616754967	FALSE
54495	TMX3	0.299911901037575	-0.301511155521075	FALSE
9208	LRRFIP1	0.299911901037575	0.198025611041908	FALSE
27101	CACYBP	0.301182193520397	0.564129624184454	FALSE
482	ATP1B2	0.301182193520397	0.209890940054618	FALSE
10972	TMED10	0.301699468284929	-0.224649844356667	FALSE
30845	EHD3	0.310790430421383	0.279109556089436	FALSE
6745	SSR1	0.314090919689519	-0.27092767234241	FALSE
254122	SNX32	0.322706936666476	-0.599134278029978	FALSE
4130	MAP1A	0.322905325888875	0.141655755629195	FALSE
1936	EEF1D	0.323428959384958	0.236978181877788	FALSE
10801	SEPTIN9	0.32554598458971	0.233553924316234	FALSE
644	BLVRA	0.32554598458971	0.465387269791199	FALSE
10314	LANCL1	0.327661058720915	0.235517536785158	FALSE
291	SLC25A4	0.331490891257423	-0.355062079150946	FALSE
7461	CLIP2	0.331641882235331	0.279644349559429	FALSE
55207	ARL8B	0.33306705628364	-0.241018693270048	FALSE
9694	EMC2	0.333759302948491	-0.305582157654128	FALSE
2286	FKBP2	0.335659468155012	0.489606298533834	FALSE
4057	LTF	0.335659468155012	0.317320884853256	FALSE
57613	FAM234B	0.335659468155012	-0.27648774486522	FALSE
6152	RPL24	0.336010795928685	-0.617065036430606	FALSE
25939	SAMHD1	0.336010795928685	-0.28448152877591	FALSE
5578	PRKCA	0.33737655096575	-0.228324671229108	FALSE
57142	RTN4	0.339215170241582	0.129355300507016	FALSE
2232	FDXR	0.339215170241582	0.199811055984243	FALSE
6165	RPL35A	0.341249280971604	-0.214050558784183	FALSE
5354	PLP1	0.342369072139701	-0.572040735642935	FALSE
276	AMY1A	0.343602790084577	1.34361649488718	FALSE
51062	ATL1	0.34406538123557	-0.232590602285651	FALSE
6400	SEL1L	0.344398771685509	-0.283003559486113	FALSE
2697	GJA1	0.346200845420908	0.390577298402893	FALSE
120	ADD3	0.346500670844851	0.184948240761118	FALSE
9774	BCLAF1	0.349556437660353	-0.480225191533448	FALSE
7167	TPI1	0.354915449017287	0.276522095992297	FALSE
8417	STX7	0.355263385863376	0.226754579408827	FALSE
399687	MYO18A	0.355263385863376	-0.334753483762349	FALSE
51555	PEX5L	0.357585968684768	-0.26107927874327	FALSE
10282	BET1	0.357585968684768	-0.632542343088152	FALSE
2775	GNAO1	0.357738509188319	-0.74863787410098	FALSE
821	CANX	0.363348187373579	-0.127849444590408	FALSE
6193	RPS5	0.367863444416133	-0.322903283349727	FALSE
389677	RBM12B	0.370303225744294	-0.291963066175007	FALSE
292	SLC25A5	0.370787385383123	-0.232305267742954	FALSE
811	CALR	0.371737492888309	0.416386695052782	FALSE
84867	PTPN5	0.371737492888309	-0.502955136742478	FALSE
6543	SLC8A2	0.373066861224306	-0.219751915832894	FALSE
10594	PRPF8	0.373066861224306	-0.175713555296873	FALSE
6203	RPS9	0.374768824840866	-0.168751387064275	FALSE
1653	DDX1	0.376280696108185	-0.36762137125969	FALSE
29114	TAGLN3	0.385539405290047	0.135937962837313	FALSE
537	ATP6AP1	0.387579631689853	0.206801101389475	FALSE
7082	TJP1	0.388470012046362	-0.389109641256138	FALSE
83660	TLN2	0.391920177328	-0.142650857358572	FALSE
129285	PPP1R21	0.395292618485357	0.325266180931219	FALSE
11196	SEC23IP	0.398252597850633	0.254552584859315	FALSE
2534	FYN	0.398513178502691	0.187190725730347	FALSE
2947	GSTM3	0.398513178502691	0.165561165631337	FALSE
6854	SYN2	0.401100252189656	0.206050367986802	FALSE
2280	FKBP1A	0.406933412484544	0.968845109989035	FALSE
26090	ABHD12	0.406933412484544	-0.172186513021603	FALSE
2547	XRCC6	0.406933412484544	-0.119721653682966	FALSE
4698	NDUFA5	0.407877159929789	0.483252845917099	FALSE
4736	RPL10A	0.409652532308534	-0.229167311039476	FALSE
9343	EFTUD2	0.416686507325579	-0.209533397481527	FALSE
8747	ADAM21	0.419143621743013	-0.970802242899092	FALSE
5709	PSMD3	0.419892613815899	-0.179244779339343	FALSE
59283	CACNG8	0.42120121880807	-0.386831958090025	FALSE
55753	OGDHL	0.423202292198047	-0.137807443663275	FALSE
25978	CHMP2B	0.424440542745114	0.281686909994754	FALSE
5965	RECQL	0.424440542745114	-0.756711559503661	FALSE
3157	HMGCS1	0.425933985562185	-0.727175332075674	FALSE
2665	GDI2	0.426073755491855	-0.15460603286598	FALSE
53	ACP2	0.426382120061741	0.385959114338595	FALSE
22848	AAK1	0.428097772020863	-0.160945516673232	FALSE
347	APOD	0.438486072645452	0.494125437598529	FALSE
8607	RUVBL1	0.43906254860749	-0.222912773615036	FALSE
57003	CCDC47	0.446201532985158	-0.211200804558273	FALSE
60680	CELF5	0.44721258810363	-0.393655613714559	FALSE
